timestamp,2a. high (CNY),1b. open (USD),4b. close (USD),5. volume,1a. open (CNY),3a. low (CNY),6. market cap (USD),4a. close (CNY),2b. high (USD),3b. low (USD)
2015-04-27,1417.42862933,219.20895163,227.72364228,461081.61404301,1353.93619820,1348.81328146,104999184.53738753,1411.14739118,228.77677902,217.67326890
2015-04-28,1410.44850651,227.35440368,225.32771846,399611.95504301,1408.85931044,1376.60749230,90043650.09724981,1393.76730644,227.66633671,222.57223490
2015-04-29,1403.46458613,225.17808147,225.18832761,363141.86340309,1392.84172506,1379.67480924,81775308.90548161,1391.88139656,226.89582610,223.20304468
2015-04-30,1469.67131263,225.11653704,234.93852712,517089.23817506,1391.43766149,1385.84663115,121484184.00720978,1452.41346852,237.73895482,224.26807551
2015-05-01,1472.83339593,234.77761564,231.73162328,443964.99963301,1451.41869765,1433.38846928,102880730.04262978,1433.38846928,238.28268797,231.73162328
2015-05-02,1454.92151302,232.18738133,234.30571397,389762.08379806,1436.20758532,1436.20758532,91323483.32367958,1449.43248526,235.16946418,232.18738133
2015-05-03,1506.38992114,234.30969113,240.64284761,470380.67862204,1449.45708823,1446.11872745,113193745.96215884,1488.88280628,243.47088644,233.72953013
2015-05-04,1501.19444077,240.49043448,238.98512191,462796.12937307,1487.93981009,1471.08154465,110601389.39626776,1478.88677544,242.58529150,237.75032212
2015-05-05,1479.67277408,238.68618182,236.52436552,407879.15365709,1477.03687560,1440.59204244,96473358.02915816,1463.07539050,239.09351465,232.93107402
2015-05-06,1464.36842410,236.39813848,229.61863649,411190.35951003,1462.29458435,1419.41025604,94416969.68941888,1419.47669351,236.88070488,229.60788938
2015-05-07,1482.92939153,229.87430049,238.30813814,400035.84028402,1421.05717971,1414.61201604,95331796.28640901,1474.05737153,239.74401162,228.75071476
2015-05-08,1527.11245867,238.42854740,244.76153066,426921.01017006,1474.80216420,1464.00068162,104493839.92222609,1514.57309272,246.71020078,236.56969602
2015-05-09,1538.17934009,244.72515126,242.09503509,438800.93382687,1514.34797866,1483.02384072,106231527.47275367,1497.82576174,248.58769041,239.67391954
2015-05-10,1513.95690206,242.06897405,241.05220287,417699.73045305,1497.66452380,1480.28322126,100687440.16212760,1491.15278376,244.70537250,239.26259497
2015-05-11,1515.77602331,240.89252819,243.28632336,412597.87088703,1490.16503366,1486.63872946,100379419.03438929,1505.20664376,244.93605890,239.78487238
2015-05-12,1508.38154401,243.44271760,242.23598040,382075.46021002,1506.17425116,1489.94924296,92552423.69108351,1498.61566293,243.72542260,240.80283539
2015-05-13,1515.91978547,242.93657165,236.58427626,376080.51449908,1502.94993652,1453.31103302,88974736.33843221,1462.84742381,245.13548260,235.71873330
2015-05-14,1473.41861909,236.24557215,237.33102090,354958.98782203,1460.75314925,1443.19067832,84242778.95687054,1466.68957064,238.40521629,233.51421066
2015-05-15,1475.79462945,237.47297771,237.73761999,300970.31092998,1467.56685411,1463.36444637,71551965.40764980,1469.95714231,238.67747638,236.67137676
2015-05-16,1471.27102301,237.85351449,236.37951074,214341.91737300,1470.67373042,1457.27625006,50666037.55991237,1461.59691910,237.96089119,235.69141535
2015-05-17,1474.28761265,236.41098980,237.20991770,192892.12459803,1461.79156242,1461.59301064,45755925.00061020,1466.70402820,238.45029340,236.39707696
2015-05-18,1468.95841032,237.30034329,234.42720798,236767.80017799,1467.26314300,1447.90555060,55504814.33566724,1449.14882564,237.60612423,234.22608475
2015-05-19,1456.61160429,234.40984460,234.05354189,233113.03172711,1449.04149117,1444.67309143,54560930.73757014,1447.51489631,235.67443789,233.51630380
2015-05-20,1460.32156614,234.06763252,235.51623998,178232.38008397,1447.60204043,1444.55625553,41976619.99937434,1456.25955909,236.17699511,233.57666005
2015-05-21,1466.73987178,235.50795315,236.50990493,160896.62402994,1456.20831943,1454.87640340,38053645.25288460,1460.98270231,237.44920272,235.32786519
2015-05-22,1501.83048014,236.48483697,242.51492799,299545.43074072,1460.82785104,1460.82785104,72644238.56714571,1498.34598561,243.16274186,236.48483697
2015-05-23,1500.80523547,242.52616245,240.60453968,235001.57989311,1498.41539617,1486.10840676,56542446.95388351,1486.56696785,242.94285448,240.53032043
2015-05-24,1509.31990606,240.61895538,243.48584687,230413.21595705,1486.65603476,1486.65603476,56102357.01830436,1504.33299049,244.30882800,240.61895538
2015-05-25,1503.93985162,243.42221485,239.20880487,194327.94958412,1503.93985162,1474.02028682,46484956.57276913,1478.79313746,243.42221485,238.45873763
2015-05-26,1485.41058867,239.27447710,239.67700006,208114.94823702,1479.19912439,1470.80348836,49880366.46117384,1482.18509801,240.20013225,237.77194064
2015-05-27,1494.81614493,239.65187888,239.78514338,175994.25398097,1482.02974626,1479.40791506,42200807.42505970,1482.43280376,241.64393451,239.33293734
2015-05-28,1486.94742711,239.65838423,240.04481085,162578.02519596,1481.64913585,1478.11547716,39026011.30731699,1484.41214567,241.40793175,239.15342373
2015-05-29,1484.27465028,240.00781861,239.41981062,184015.26020203,1484.18338945,1469.20955833,44056898.74880000,1479.86582043,240.02917501,237.65926211
2015-05-30,1479.42327152,239.34730278,235.21740942,207431.83605603,1479.41764585,1447.68573393,48791579.10902062,1453.87316243,239.34730278,234.20802931
2015-05-31,1454.60928610,235.13455165,232.19096658,155030.68502995,1453.36102051,1433.22118974,35996724.60678971,1435.16679185,235.33878896,231.87619394
2015-06-01,1443.63551010,232.28576461,224.54724914,233367.74022710,1435.75273619,1382.81559645,52402084.10650290,1388.19959640,233.64160720,223.73861199
2015-06-02,1413.12077384,224.63110913,227.97289985,164425.67579109,1388.71803695,1385.95678589,37484598.11912500,1408.84197268,228.65269764,224.22980257
2015-06-03,1416.17478763,227.80884050,227.79730558,158777.47643702,1407.82810790,1395.49606619,36169081.31913188,1408.19191650,229.08199082,225.71105510
2015-06-04,1409.01712575,227.72020506,226.10109862,157633.22745397,1407.71529837,1396.06550957,35641045.90613270,1398.02740857,227.95169270,225.78380332
2015-06-05,1403.96397075,226.21516939,226.25081345,156756.11158300,1398.73273054,1388.56487256,35466197.75834156,1399.22417317,227.02787190,224.37449101
2015-06-06,1403.91445648,226.24713956,226.23270835,120044.19043593,1399.20145244,1392.70478670,27157922.32414071,1399.17826408,227.01024753,225.19766565
2015-06-07,1402.64165319,226.21483407,223.14259597,134855.73869294,1399.06771727,1373.73973067,30092059.61302800,1380.13874120,226.80196596,222.11661467
2015-06-08,1422.54682001,223.16576067,228.91343808,188225.62445606,1380.28201505,1379.34216711,43087374.82904542,1416.46324692,229.90291548,222.96657998
2015-06-09,1427.90758575,228.86941816,229.34558706,174468.03017297,1416.19086188,1411.15313131,40013472.80343690,1419.07123303,230.79271206,228.09214315
2015-06-10,1421.60829561,229.35565778,229.10723446,148504.22123892,1419.13354540,1410.48632565,34023391.43297092,1417.46125778,229.76713030,227.95259666
2015-06-11,1426.47830308,229.09867327,230.16441833,160349.16670993,1417.40829064,1417.20769573,36906672.68545335,1424.88576949,230.49463837,229.04440834
2015-06-12,1434.19058790,230.13871377,230.62559754,166460.06030994,1424.72663949,1421.99636540,38389950.87527013,1427.58813130,231.69933041,229.75788521
2015-06-13,1442.33820192,230.66230913,232.63417435,157942.88945195,1427.81537858,1422.57267083,36742913.68276813,1439.96459564,233.02743165,229.83406761
2015-06-14,1462.62701256,232.84664913,234.67752150,184332.09898507,1441.27977713,1437.72386969,43258600.12232063,1453.69629562,236.30465071,232.28125416
2015-06-15,1483.30300170,234.64490949,238.68895339,210730.34440713,1453.49428240,1451.81384081,50299005.35458266,1477.59250891,239.46790570,234.20122155
2015-06-16,1599.45334566,238.74614718,256.90416059,350629.66715802,1477.94656430,1472.01682551,90078220.31833912,1590.42532169,258.36330763,237.76828994
2015-06-17,1635.24178928,257.38524601,254.66660119,382695.97610605,1593.40359356,1557.82076132,97459883.52311485,1576.66181061,264.15334157,251.68595048
2015-06-18,1589.30169455,254.82559221,253.12186853,307664.03383276,1577.64613709,1538.26231521,77876495.12236193,1566.41886495,256.73617871,248.50009648
2015-06-19,1575.77613408,253.19288316,246.91736834,287745.20947387,1566.85833174,1511.89524614,71049289.87441595,1521.68457953,254.68784897,245.32889430
2015-06-20,1535.65919343,246.85547701,248.15528912,281917.61456703,1521.30316010,1490.78718095,69959347.15120031,1529.26491018,248.74408132,240.88811710
2015-06-21,1529.56120961,248.20336992,245.14180608,177657.59247400,1529.56120961,1501.68319170,43551303.08289245,1516.64430642,248.20336992,242.65768348
2015-06-22,1548.75765803,244.94338949,249.05326515,192123.59322613,1515.41674186,1515.41674186,47849008.20458699,1541.49127551,250.22565161,244.94338949
2015-06-23,1543.18863293,249.11072372,245.45854878,191334.40666509,1541.84690980,1512.38602618,46964665.79166131,1518.34767270,249.37746203,244.47620379
2015-06-24,1519.10703170,245.50683882,241.01591143,204715.21275102,1518.64638328,1491.11434866,49339623.58517904,1491.11434866,245.57098614,241.01591143
2015-06-25,1512.51261525,240.89702503,243.70994517,207057.30276904,1490.37882371,1489.00047210,50461923.90552819,1508.67910430,244.38210463,240.63915162
2015-06-26,1510.93706913,243.60920426,243.58835759,205438.32683001,1508.05547067,1495.90259359,50042384.61861437,1507.43826894,244.12532910,241.72781253
2015-06-27,1568.89140642,243.54989727,252.84346444,246855.53950605,1507.20025855,1506.41639394,62415809.82487421,1564.69851809,253.49151066,243.39491396
2015-06-28,1566.33461894,252.72790906,248.91877915,212988.75061014,1563.98341423,1533.18675149,53016899.77359410,1546.01014323,253.07292193,247.71721596
2015-06-29,1607.21475288,248.89154587,258.92118090,297394.59285688,1545.84100002,1544.46456051,77001759.17535514,1602.32129977,259.71192034,247.94655734
2015-06-30,1666.88472922,258.94193682,263.77145910,369180.12625841,1602.44974678,1593.51496573,97379180.57454801,1631.09781531,269.46893800,257.48142802
2015-07-01,1642.23549335,263.88866063,258.84750626,288496.93013898,1631.82256076,1579.82437911,74676710.93077466,1600.18596520,265.47898722,255.53147707
2015-07-02,1622.99237753,258.91487537,254.07192175,241968.94701795,1600.60243862,1566.04999127,61477515.37282263,1571.49682958,262.35378154,253.14792019
2015-07-03,1582.01748501,254.08831981,254.74562148,207100.77230508,1571.59825555,1556.16088483,52758014.95055995,1575.85539551,255.78806835,251.54441107
2015-07-04,1607.11789046,255.16783399,259.41175936,222966.82975802,1578.55395743,1563.94078693,57840217.58621312,1604.65421516,259.79576256,252.81604527
2015-07-05,1698.12131207,259.41410323,272.69449340,429728.57999298,1604.66871376,1595.74130338,117184617.41861089,1689.94940453,274.51989320,257.96904442
2015-07-06,1728.94272738,272.62308509,273.99683663,379854.97239731,1689.50687111,1664.67790280,104079060.81375140,1695.55434833,279.38372717,268.39055153
2015-07-07,1700.52508537,274.45380640,267.27799272,239144.50819570,1698.38218058,1647.13620110,63918064.12132746,1654.47803731,274.77123235,266.12073630
2015-07-08,1718.82177331,267.61555558,273.24590911,302907.70751017,1656.56758582,1643.89872168,82768291.91608711,1691.21511406,277.70356430,265.57535853
2015-07-09,1710.26315635,273.40034462,273.16179376,310442.92185132,1692.17096977,1667.47793878,84801145.39248732,1690.78791586,276.37516800,269.38323892
2015-07-10,2015.37706517,273.04595830,289.04467925,504598.40746377,1690.07092981,1682.37340097,145851484.83324087,1789.26634086,325.55355803,271.81030463
2015-07-11,1901.78306428,288.85369872,303.90972982,405161.04414650,1788.08411870,1774.16270382,123132383.45864698,1881.21642305,308.50915077,286.60320789
2015-07-12,1984.05205296,303.77098133,318.51489801,338689.37779088,1880.35756301,1865.50746148,107877612.62319507,1972.72456893,320.51045977,301.35929565
2015-07-13,1972.35543981,318.45529865,293.81624075,389674.95222214,1972.35543981,1761.05053324,114492829.57597378,1818.20776418,318.45529865,284.53292590
2015-07-14,1846.39775712,293.85667219,289.32763945,288823.76848079,1818.45796398,1785.06677632,83564699.15090075,1790.48905168,298.34898878,288.40996829
2015-07-15,1824.98533321,289.52562486,286.12972059,220093.07825806,1791.71427408,1765.00379313,62975170.98539305,1771.08345546,294.88173826,285.14751273
2015-07-16,1795.33409409,286.69883295,274.83147162,321613.93347376,1774.60614257,1691.27566378,88389630.62894639,1701.16943223,290.09668102,273.26090172
2015-07-17,1725.77857032,275.15530244,278.44685496,242920.17781698,1703.17390101,1671.27040244,67640359.52018800,1723.56876852,278.80835820,270.06598538
2015-07-18,1738.36214653,278.36499134,274.98969981,220547.68574000,1723.06203775,1695.68439711,60648341.89522666,1702.09604520,280.85336862,273.95826353
2015-07-19,1712.06677201,274.89640162,271.87693903,167300.09613799,1701.51855999,1679.67396289,45485038.03669152,1682.30163567,276.63721349,271.40315569
2015-07-20,1722.68439531,271.55322436,278.34427288,181536.89604600,1680.29857606,1674.44840447,50529755.33069316,1722.68439531,278.34427288,270.61608705
2015-07-21,1732.93017125,278.51072321,275.68384165,194139.14046100,1723.71456343,1702.29457660,53521024.05770781,1704.76767498,280.01376877,275.28390841
2015-07-22,1715.40255142,275.54677533,276.38427917,204918.15285899,1703.92008727,1684.78609793,56636155.96621512,1710.36320675,277.42415640,272.26745293
2015-07-23,1717.53561364,276.41004690,275.47595376,170002.97305001,1710.52266658,1702.12310871,46831731.14361672,1704.90745500,278.96041957,275.06709344
2015-07-24,1783.02335659,275.49303713,287.71279080,288516.80785595,1705.01318311,1699.67013356,83009975.97986187,1780.36157062,288.08102687,274.59865814
2015-07-25,1797.29101124,287.70466396,288.84101280,245533.83592295,1780.31128192,1762.32805853,70920241.84572144,1787.34298810,290.46273083,284.81231882
2015-07-26,1814.73229879,288.51409024,292.31872751,190224.62896100,1785.31999713,1777.90128268,55606221.47905582,1808.76363573,293.28144187,287.32912950
2015-07-27,1825.12836726,292.19445030,293.62349722,246145.52986582,1807.99465285,1770.77300686,72274111.30341513,1817.13364330,294.92581760,286.13827451
2015-07-28,1841.85828307,293.68294431,295.16120030,258354.83143184,1817.50154066,1815.83143501,76256322.14964232,1826.51713004,297.59845791,293.41165615
2015-07-29,1826.45365492,294.82938584,288.39801888,222270.83760803,1824.46379509,1783.21073017,64102469.22019684,1784.63058945,295.13854249,288.14115946
2015-07-30,1793.16338534,288.50609547,287.51296112,194986.77141103,1785.29937625,1769.57254143,56061224.02738834,1779.19690641,289.75023726,285.92257696
2015-07-31,1790.52044462,287.52729412,283.41797595,270157.34282884,1779.28560236,1745.68029330,76567447.29249410,1759.90489459,288.32235256,281.11318880
2015-08-01,1760.42899554,283.31007367,278.26509441,244285.93956791,1759.23486739,1712.10065530,67976250.03708223,1727.91270413,283.52429445,275.74001811
2015-08-02,1739.41732689,277.49491230,279.98065715,225037.29758894,1723.13018745,1704.04951258,63006090.46116500,1738.58468745,280.11474491,274.44299878
2015-08-03,1757.66282025,280.16082352,279.82980265,200103.80312001,1739.70345935,1722.94732873,55995007.73605940,1737.70949486,283.08900335,277.37130395
2015-08-04,1770.86181334,280.20825129,284.64755769,222152.72775002,1740.05961552,1740.05961552,63235231.38768767,1767.56455307,285.14686183,280.20825129
2015-08-05,1767.97733243,284.38720137,282.25668298,214213.27617998,1765.94782886,1743.65198943,60463128.78409868,1752.90262988,284.69275854,280.77209532
2015-08-06,1752.83724009,282.24615375,278.49316022,214910.92641997,1752.83724009,1726.78323063,59851223.06358611,1729.29269562,282.24615375,278.02634008
2015-08-07,1738.92349672,278.50198665,280.07346602,223965.55981999,1729.34750303,1713.92349795,62726810.60823660,1738.92349672,280.07346602,275.98070077
2015-08-08,1740.82666338,280.16230092,259.95605370,343690.71518097,1739.47505589,1611.43079330,89344482.01317011,1614.01774580,280.35199731,259.53939536
2015-08-09,1645.03822404,259.67840981,262.66942834,308856.05286795,1612.29390761,1607.04609887,81127042.84701045,1630.81729289,264.92580221,258.80734606
2015-08-10,1650.59990266,262.73830277,263.11791444,287218.45855596,1631.24490872,1618.56997022,75572321.80416910,1633.80964029,265.86522266,260.64474300
2015-08-11,1689.84714653,263.10875210,268.11726678,286294.76473698,1633.75274747,1631.97340103,76760569.81472404,1689.84714653,268.11726678,261.37090667
2015-08-12,1704.54275046,268.28562695,263.86874214,337619.72362795,1690.90826040,1680.00511497,89087291.79590806,1682.10095813,268.28562695,263.47680985
2015-08-13,1682.75451011,263.91239065,261.76994814,256031.22578898,1682.37920704,1666.09091802,67021280.69686166,1675.22034241,264.00729446,259.77508977
2015-08-14,1699.97146736,261.77729617,263.96136551,275824.65479895,1675.26736681,1655.44925061,72807052.52188218,1687.81120489,265.81782844,258.64495117
2015-08-15,1696.44098676,263.88510369,260.14704778,202595.86005504,1687.32357459,1661.32170626,52704714.88642816,1662.92652707,265.41244742,259.89599075
2015-08-16,1665.39659507,260.39574418,257.78404980,256850.19028336,1664.51625809,1637.66247746,66211882.24284649,1647.53652987,260.57773382,256.23829087
2015-08-17,1657.83645964,257.73084775,257.44329730,261622.57715704,1647.19650757,1637.81531612,67352978.91061148,1646.08986848,259.10779661,256.10832760
2015-08-18,1646.53904060,257.47809240,233.39695901,302572.00770295,1646.31234803,1492.60156051,70619386.47981076,1492.60156051,257.51354641,233.39695901
2015-08-19,1513.92999098,233.71607605,229.84268042,474742.55761908,1494.64235224,1448.19626452,109116101.95400269,1469.88577267,236.78686804,226.42352542
2015-08-20,1521.42255744,229.75229426,234.68814530,428760.12740094,1469.30773672,1469.30773672,100624919.07832362,1500.28339644,238.10443221,229.75229426
2015-08-21,1509.44964602,234.70620998,233.57316307,303125.32781808,1500.39887795,1486.77685388,70801941.62393495,1491.96866638,236.17935366,232.65757897
2015-08-22,1504.05973797,233.55333429,231.11129742,488392.98538572,1491.84200837,1427.29585615,112873136.50218314,1476.24929672,235.43635675,223.42020592
2015-08-23,1489.30066857,231.07206613,228.33773330,358815.25286002,1475.99870250,1442.67472539,81931061.51031536,1458.51640494,233.14474733,225.84562099
2015-08-24,1457.60216651,228.19460489,214.60882198,634752.94293602,1457.60216651,1373.91182109,136223581.33079770,1374.01796010,228.19460489,214.59224405
2015-08-25,1436.07313958,214.47567477,220.40629099,717923.68623473,1373.16549441,1295.22820726,158234896.89383346,1413.25483568,224.02469818,202.33388226
2015-08-26,1477.42641260,220.41857908,225.27043960,572671.07660984,1413.33362749,1409.22922235,129005865.17499414,1444.24708426,230.45466370,219.66418550
2015-08-27,1459.02472958,225.25122114,223.94424943,350435.62064498,1444.12387146,1428.73942997,78478042.04008938,1434.93397546,227.72816205,222.97749217
2015-08-28,1500.29304744,223.95580804,231.44520087,425028.78488291,1435.00803778,1413.44485788,98370872.49293011,1479.68471601,235.40942063,220.64838311
2015-08-29,1491.18681565,231.87295995,229.62020619,303030.96438399,1482.41948247,1451.43932345,69582032.52497855,1467.24969632,233.37871190,227.15801679
2015-08-30,1478.95870057,229.85577858,227.81798599,291573.59004897,1468.75497985,1444.01266128,66425708.05310669,1455.55645065,231.47356848,226.00412270
2015-08-31,1479.51377388,228.54049372,230.18282471,283979.29961606,1460.17263921,1437.52872325,65367157.34352398,1468.38457719,231.92742893,225.26996177
2015-09-01,1476.46218469,230.27060167,228.05612687,306396.97658900,1468.94452490,1444.04538117,69875707.76444086,1452.16608842,231.42548343,226.82283984
2015-09-02,1465.65169160,228.06852518,229.31914624,257194.78850497,1452.24503571,1441.12976802,58979689.31734509,1458.03819145,230.52021740,226.36963571
2015-09-03,1458.52994489,229.29692074,227.37909193,224178.31603598,1457.89687907,1438.08285911,50973461.93022062,1445.34793107,229.44130810,226.25609883
2015-09-04,1479.04642684,227.26502394,231.26213961,273341.10589186,1444.62285152,1444.62285152,63213448.99129298,1469.99836440,232.68193250,227.26502394
2015-09-05,1512.51707221,231.31580960,235.71273398,283287.94045889,1470.33951317,1464.50763905,66774574.94843610,1498.28819366,237.91231465,230.36064096
2015-09-06,1549.84180880,235.71749903,241.25674220,316763.49427968,1498.31848231,1494.92092891,76421328.67685653,1533.44956651,243.80273697,235.14451833
2015-09-07,1548.49802107,240.92621205,240.89499007,243945.02335396,1531.34868717,1527.09042901,58765133.97742578,1532.96417668,243.32723447,240.15877990
2015-09-08,1568.25527466,240.95641968,243.59979496,300010.48950495,1533.35509139,1533.35509139,73082493.73007149,1550.99161213,246.39482722,240.95641968
2015-09-09,1561.88251354,243.54833509,239.70747844,263689.22373498,1550.66396886,1523.88038976,63208278.91400433,1528.19558136,245.14607435,239.01936487
2015-09-10,1537.02387957,239.75631648,239.67498904,243090.45607993,1528.50693616,1514.72696429,58262702.39578776,1528.44575308,241.00727238,237.32056182
2015-09-11,1553.48711058,239.66582049,242.02758375,236647.81143280,1528.38728377,1528.22860665,57275298.00065409,1543.02072121,243.64825003,239.65371559
2015-09-12,1546.15678977,241.96803670,236.61407114,213614.32012005,1542.64108542,1508.17967704,50544153.93658858,1508.27652088,242.53531147,236.57809489
2015-09-13,1511.95645630,236.76594514,232.22565062,238865.72534614,1509.24462894,1471.22072215,55470748.48027357,1480.42458919,237.16666399,230.78189319
2015-09-14,1490.88156560,232.20694013,232.67357414,252963.11127797,1480.30531089,1463.90246887,58857831.22765211,1482.18883569,234.71361090,229.74203600
2015-09-15,1487.55894713,232.47560911,232.57770622,294661.53303787,1480.92774891,1477.19747881,68531703.46594204,1481.45347141,235.29864061,231.92738689
2015-09-16,1488.48087394,232.54900509,232.32243988,241604.66878370,1481.27065342,1464.92678161,56130186.13722003,1480.17876932,233.69335928,229.97475671
2015-09-17,1503.90735785,232.34089768,235.38543807,261164.17551863,1480.29636816,1474.76467287,61474243.86344850,1498.65012404,236.20819735,231.61167975
2015-09-18,1504.85949387,235.40652361,234.05783030,372474.30006132,1498.78437124,1486.11821940,87180526.51318616,1489.63250586,236.37088497,233.52032634
2015-09-19,1495.25566296,234.14091946,233.75260287,226270.29394990,1490.16131673,1485.51702185,52891270.16235884,1487.58286444,234.95015241,233.41991563
2015-09-20,1490.71191085,233.71682906,233.28063614,206918.66776596,1487.35520278,1482.79230901,48270118.44549307,1484.96655179,234.23398241,232.98958377
2015-09-21,1486.44588910,233.29634505,228.42019802,297347.64648300,1485.06654813,1453.32189473,67920208.29130416,1454.71458893,233.55170209,228.19327516
2015-09-22,1504.30521268,228.40455589,233.80406519,321483.45953491,1454.61497062,1449.84494812,75164139.73015916,1490.31854841,236.03497954,227.51338128
2015-09-23,1498.50262941,233.81049485,234.16261722,273720.68736997,1490.35953251,1488.23467931,64095152.54070911,1494.36728242,235.44871680,233.21919921
2015-09-24,1522.12808762,234.20103268,237.27732200,545936.17532209,1494.61244030,1493.01774680,129538273.66213141,1514.79693126,238.45869257,233.87426311
2015-09-25,1532.11406727,237.29936462,238.53394518,528683.13782403,1514.93765312,1507.19378773,126108874.61758794,1520.94777437,240.25955937,236.29904930
2015-09-26,1522.87960466,238.56836676,237.67167712,457239.32085800,1521.16725433,1509.24929425,108672836.23240016,1515.11843881,238.90113804,236.76288846
2015-09-27,1516.98685624,237.66667802,236.82135746,388171.34798701,1515.08657036,1509.42632686,91927265.55579457,1509.58932454,237.98410752,236.79578670
2015-09-28,1565.90399437,236.99816283,245.64978182,1049262.96900292,1510.71634920,1509.55601114,257751219.41054091,1564.86034865,245.81361200,236.78492838
2015-09-29,1570.75666831,245.63791644,241.48728506,502234.48169409,1564.78476274,1536.20217763,121283241.44789007,1537.03276119,246.60021531,241.39585401
2015-09-30,1541.92894058,241.34273044,240.07919367,348018.32202296,1536.11269129,1524.31386544,83551958.13403277,1526.56660056,242.42503825,239.80863710
2015-10-01,1538.78064739,240.06638468,241.33370388,321015.43865099,1526.48515338,1525.56827844,77471844.81106582,1534.00197130,242.06645796,239.95275689
2015-10-02,1541.72372715,241.33092629,241.46725581,399197.75625494,1533.98431600,1531.16471125,96393186.72645976,1534.75380453,242.52455209,240.88248704
2015-10-03,1546.87246673,241.31661401,242.95359237,350491.30075894,1533.79633281,1532.74429929,85153120.61493334,1544.20088544,243.32797979,241.10557393
2015-10-04,1546.59413623,242.98249689,242.42266353,387664.98699645,1544.38460109,1539.97520302,93978778.70430164,1540.81663135,243.28419752,242.24301818
2015-10-05,1556.77680922,242.42589925,244.73521011,488244.52543716,1540.83719731,1539.80617013,119490626.51995282,1555.77683599,244.89251330,242.27816880
2015-10-06,1596.50525382,244.72254826,251.17132988,561337.81902518,1555.69634486,1554.31496576,140991966.51543957,1596.50525382,251.17132988,244.56449369
2015-10-07,1600.40512786,251.08448215,248.37923006,523983.70945839,1595.95322881,1577.19298368,130146670.32075210,1578.72322420,251.78210752,248.13847858
2015-10-08,1584.77882182,248.12945476,246.18668974,450285.95526673,1577.13562742,1563.86822276,110854408.76459368,1564.24806982,249.47757015,246.12690812
2015-10-09,1573.11170376,246.29278939,247.52450420,506193.49005819,1564.92221742,1561.71986528,125295292.65579866,1571.07119644,247.78026878,245.77974079
2015-10-10,1576.93362633,247.62068084,247.83180502,444322.37651720,1571.68164248,1566.53994878,110117216.58366150,1572.70593821,248.51211509,246.87415472
2015-10-11,1589.06532708,247.85159207,250.10812347,394005.42087483,1572.83150405,1572.37957015,98543956.45386808,1587.15363751,250.40937288,247.79443230
2015-10-12,1593.87039025,249.94962974,249.97369441,499673.06157876,1586.14785690,1580.04971962,124905121.20020476,1581.54856822,251.88460886,249.55365410
2015-10-13,1622.28188102,249.97605986,255.09376367,674489.49631659,1581.56353406,1572.20101380,172058064.17152399,1616.72356183,257.10626010,248.42228532
2015-10-14,1643.69804417,255.16106941,257.38357584,1316897.80921639,1617.15012959,1615.13887672,338947867.15837520,1633.06790271,258.95203532,254.53736913
2015-10-15,1659.74525543,257.35614059,259.57035453,860545.99608691,1632.89382931,1631.26687230,223372229.29668105,1647.58285157,261.49844202,257.05029424
2015-10-16,1741.42247820,259.34403922,272.02343239,1263603.11924470,1646.14634996,1645.74461534,343729657.68086934,1727.47773481,274.20763271,259.32078537
2015-10-17,1822.60092007,272.05272106,283.11335172,1015492.11171985,1727.66373171,1726.83218852,287499375.39567155,1798.36715260,286.90403533,271.89865878
2015-10-18,1810.05878700,283.21404315,271.53249443,490939.86967524,1799.00675563,1719.42786582,133306127.42595948,1724.78255057,284.93779380,270.67075733
2015-10-19,1748.00841158,271.86444111,272.94825701,946040.09831820,1726.89108587,1714.96799800,258219995.89436081,1735.53057425,275.40442529,270.16942980
2015-10-20,1755.87137934,272.91392299,276.35726277,1154513.96484724,1735.31226279,1734.99255597,319058319.14922303,1755.12231453,276.46214936,272.85076901
2015-10-21,1765.31974283,276.34878705,272.59316655,806742.46901237,1755.06848594,1717.65117167,219912484.21491995,1730.68583660,278.04514428,270.50902746
2015-10-22,1785.57077116,272.60071195,279.92829012,846213.30436328,1730.73374217,1730.73374217,236879043.36964783,1779.09768443,280.99630229,272.60071195
2015-10-23,1811.16524147,280.06844156,281.97733023,505104.51798283,1779.98842364,1772.51386899,142428023.46907914,1790.77598929,284.94869369,278.87210199
2015-10-24,1831.57754371,282.52649444,288.40198270,677463.87607238,1794.26361034,1794.26361034,195381925.06844425,1831.57754371,288.40198270,282.52649444
2015-10-25,1934.19138838,288.52821240,295.06697504,1216329.38268304,1832.37920076,1832.37920076,358898631.59667432,1873.45989259,304.63400891,288.52821240
2015-10-26,1872.63848445,294.37642708,293.68504591,789752.14273061,1869.07541719,1847.65066789,231938394.29254547,1865.25833726,294.96733696,290.86920972
2015-10-27,1936.86884432,293.76882128,302.31190051,1124158.34214281,1865.79041309,1864.53884747,339846444.88344610,1920.55787735,305.00976251,293.60042318
2015-10-28,2004.52242183,302.47138724,312.64642586,1276827.94376064,1921.57108095,1921.57108095,399195693.05700922,1987.68842057,315.29823810,302.47138724
2015-10-29,2094.75990410,312.69295767,328.44309074,1739683.47537444,1987.98425231,1987.65015528,571387017.55713785,2087.90221764,329.52444944,312.64925893
2015-10-30,2287.93813014,328.50600394,349.14352483,2521733.33543200,2088.30215487,2087.05353748,880446865.41222858,2208.43404617,360.34437288,328.29925802
